Month,Day,Hour,Wind Speed,Temperature,Radiation
3,14,13,4.827,35.495,898.949
3,14,14,4.860,35.944,695.171
3,14,15,4.851,35.882,570.781
3,14,16,4.497,35.436,288.438
3,14,17,3.944,34.228,69.176
3,15,7,0.223,24.827,250.613
3,15,8,1.099,27.483,496.142
3,15,9,1.936,29.693,726.344
3,15,10,2.905,31.917,875.735
3,15,11,3.614,33.048,948.428
3,15,12,4.390,33.517,942.791
3,15,13,4.249,33.840,847.481
3,15,14,4.241,34.259,704.634
3,15,15,4.307,34.323,524.684
3,15,16,4.098,33.540,274.070
3,15,17,3.532,32.404,64.915
3,16,7,1.040,25.731,218.424
3,16,8,2.047,27.125,462.681
3,16,9,2.364,28.261,529.527
3,16,10,2.544,29.638,813.612
3,16,11,2.582,31.395,994.882
3,16,12,2.837,32.453,940.152
3,16,13,2.946,33.216,800.974
3,16,14,2.740,33.823,695.587
3,16,15,2.820,34.050,517.714
3,16,16,2.813,34.120,288.141
3,16,17,2.813,33.592,66.636
3,17,7,1.413,25.591,256.762
3,17,8,1.406,27.391,511.411
3,17,9,1.980,28.879,741.994
3,17,10,2.277,30.596,961.054
3,17,11,2.729,31.962,1016.573
3,17,12,2.594,32.977,995.376
3,17,13,2.567,33.550,923.040
3,17,14,2.357,34.067,768.407
3,17,15,2.516,34.452,558.147
3,17,16,2.425,34.344,301.073
3,17,17,3.668,33.020,81.978
3,18,7,0.648,26.322,234.130
3,18,8,0.606,27.522,210.318
3,18,9,0.815,29.424,699.881
3,18,10,1.853,31.019,937.208
3,18,11,2.811,32.146,1002.951
3,18,12,2.797,33.259,989.631
3,18,13,2.622,33.876,838.375
3,18,14,2.445,34.412,629.181
3,18,15,2.925,34.813,538.875
3,18,16,3.134,34.571,296.031
3,18,17,4.720,32.854,70.714
3,19,7,0.577,27.122,237.991
3,19,8,0.540,28.468,378.058
3,19,9,1.752,29.525,570.226
3,19,10,1.129,30.937,716.532
3,19,11,2.014,32.443,918.176
3,19,12,2.064,33.833,1015.188
3,19,13,2.101,34.639,854.844
3,19,14,2.334,35.178,731.596
3,19,15,3.204,35.114,519.371
3,19,16,3.305,34.923,276.710
3,19,17,3.956,33.102,66.166
3,20,7,0.197,26.419,190.548
3,20,8,1.160,27.953,359.370
3,20,9,2.201,29.903,685.161
3,20,10,2.551,31.050,704.544
3,20,11,2.395,32.448,866.711
3,20,12,2.094,33.585,647.338
3,20,13,2.743,34.360,699.290
3,20,14,3.385,34.743,524.359
3,20,15,3.709,34.930,513.002
3,20,16,3.589,34.670,274.296
3,20,17,3.838,33.557,63.958
3,21,7,0.462,26.143,224.561
3,21,8,0.705,27.594,325.307
3,21,9,1.366,29.887,762.581
3,21,10,1.582,31.790,934.380
3,21,11,2.032,33.038,966.812
3,21,12,2.475,34.149,995.024
3,21,13,2.556,34.909,921.642
3,21,14,2.020,35.707,763.275
3,21,15,2.858,35.866,544.801
3,21,16,3.018,35.614,288.985
3,21,17,3.274,34.518,66.094
3,22,7,0.256,27.085,200.558
3,22,8,0.999,28.258,286.349
3,22,9,1.162,29.896,563.555
3,22,10,1.263,31.427,571.746
3,22,11,1.271,32.532,648.885
3,22,12,1.523,34.019,890.764
3,22,13,2.081,35.123,920.483
3,22,14,2.231,35.615,766.464
3,22,15,2.242,36.017,546.915
3,22,16,3.005,36.058,292.334
3,22,17,3.180,35.259,69.340
3,23,7,0.153,27.631,154.258
3,23,8,1.402,28.733,364.264
3,23,9,1.501,30.475,512.104
3,23,10,1.060,32.372,727.424
3,23,11,1.670,33.517,1012.099
3,23,12,1.562,34.945,961.302
3,23,13,1.840,36.091,890.752
3,23,14,2.094,36.527,746.359
3,23,15,1.987,37.156,528.105
3,23,16,2.653,37.058,280.527
3,23,17,2.956,36.137,66.423
3,24,7,0.466,27.255,190.140
3,24,8,1.392,29.125,436.466
3,24,9,1.698,31.085,728.527
3,24,10,1.147,31.826,875.583
3,24,11,1.877,34.643,971.289
3,24,12,2.269,35.772,926.306
3,24,13,2.328,36.418,879.632
3,24,14,2.711,37.092,709.580
3,24,15,2.774,37.363,520.353
3,24,16,3.672,36.577,261.993
3,24,17,3.832,34.914,53.774
3,25,7,1.182,27.461,248.121
3,25,8,1.710,29.125,548.944
3,25,9,1.982,30.301,755.285
3,25,10,2.069,31.752,887.343
3,25,11,1.995,33.180,959.618
3,25,12,2.634,34.815,958.921
3,25,13,3.308,36.153,891.094
3,25,14,3.995,36.341,741.730
3,25,15,4.166,35.891,524.278
3,25,16,3.801,35.850,273.100
3,25,17,3.923,35.003,64.574
3,26,7,0.403,25.614,195.297
3,26,8,1.224,28.595,526.160
3,26,9,1.662,29.903,752.634
3,26,10,1.676,31.314,889.491
3,26,11,2.324,32.767,959.293
3,26,12,2.831,34.129,960.934
3,26,13,3.407,34.762,888.986
3,26,14,3.760,35.265,746.955
3,26,15,3.518,35.372,526.843
3,26,16,3.703,35.392,278.472
3,26,17,3.902,34.014,65.690
3,27,7,0.424,25.645,266.205
3,27,8,1.024,27.972,538.519
3,27,9,2.016,29.662,783.185
3,27,10,1.051,31.552,899.683
3,27,11,1.165,33.451,868.895
3,27,12,2.094,34.152,968.495
3,27,13,2.268,34.866,873.291
3,27,14,2.262,35.697,780.034
3,27,15,1.833,36.371,544.166
3,27,16,2.250,36.467,308.967
3,27,17,3.043,35.264,74.673
3,28,7,0.251,26.651,247.973
3,28,8,1.340,28.537,528.437
3,28,9,1.337,30.559,752.969
3,28,10,1.817,32.236,831.103
3,28,11,1.511,33.914,971.476
3,28,12,2.111,35.339,973.957
3,28,13,2.069,36.164,901.776
3,28,14,2.691,36.750,754.017
3,28,15,2.834,37.221,533.109
3,28,16,3.443,36.925,286.425
3,28,17,2.694,35.683,66.171
3,29,7,0.516,26.271,235.519
3,29,8,1.582,29.567,509.776
3,29,9,1.727,30.940,728.170
3,29,10,1.396,32.744,878.725
3,29,11,2.527,34.709,957.609
3,29,12,2.568,36.271,939.908
3,29,13,2.690,37.031,863.783
3,29,14,3.212,37.342,708.916
3,29,15,3.797,37.272,484.672
3,29,16,4.624,36.606,261.156
3,29,17,3.677,35.365,60.158
3,30,7,1.751,27.396,246.438
3,30,8,2.614,29.885,506.577
3,30,9,2.199,31.713,722.715
3,30,10,1.961,33.359,876.028
3,30,11,2.289,34.914,953.199
3,30,12,2.922,36.078,948.270
3,30,13,2.757,36.842,870.114
3,30,14,2.402,37.475,727.298
3,30,15,2.598,37.906,510.773
3,30,16,3.714,37.182,264.053
3,30,17,4.257,35.266,57.635
3,31,7,0.490,27.785,235.985
3,31,8,2.557,29.889,496.186
3,31,9,2.484,31.343,710.798
3,31,10,2.208,33.494,865.421
3,31,11,2.301,35.296,933.344
3,31,12,2.095,36.789,936.808
3,31,13,1.610,38.051,875.561
3,31,14,1.388,38.496,715.439
3,31,15,2.072,38.665,522.978
3,31,16,1.827,38.587,280.265
3,31,17,3.125,37.062,67.085
4,1,7,1.683,28.290,260.132
4,1,8,1.499,30.314,517.924
4,1,9,1.150,31.597,742.237
4,1,10,1.626,33.377,890.897
4,1,11,1.665,35.005,956.241
4,1,12,2.071,36.524,958.665
4,1,13,2.028,37.490,889.371
4,1,14,1.917,38.358,742.757
4,1,15,2.916,38.170,514.450
4,1,16,4.740,36.626,264.974
4,1,17,4.862,34.149,60.123
4,2,7,0.895,27.980,225.289
4,2,8,2.493,30.015,452.219
4,2,9,2.207,31.755,706.761
4,2,10,2.247,33.357,889.400
4,2,11,2.010,34.480,969.379
4,2,12,2.097,35.216,851.766
4,2,13,1.789,36.261,841.413
4,2,14,2.133,36.839,698.071
4,2,15,2.008,36.943,480.721
4,2,16,3.688,36.094,252.568
4,2,17,4.110,34.182,54.562
4,3,7,0.840,28.113,253.994
4,3,8,2.463,30.003,448.300
4,3,9,3.097,31.304,670.499
4,3,10,2.403,32.679,679.619
4,3,11,2.176,33.946,827.575
4,3,12,2.656,35.011,936.128
4,3,13,2.868,35.515,859.528
4,3,14,3.685,35.731,686.507
4,3,15,3.470,35.733,495.399
4,3,16,3.784,35.247,260.913
4,3,17,3.558,34.250,58.215
4,4,7,0.666,26.854,279.054
4,4,8,2.007,29.405,555.355
4,4,9,1.979,31.469,781.074
4,4,10,2.569,32.960,926.704
4,4,11,2.712,34.024,905.163
4,4,12,2.846,34.809,776.355
4,4,13,3.029,35.714,920.699
4,4,14,3.559,35.937,767.698
4,4,15,3.187,36.108,549.528
4,4,16,3.392,35.763,256.492
4,4,17,3.011,34.775,54.260
4,5,7,0.013,28.801,259.362
4,5,8,1.416,30.195,543.347
4,5,9,1.431,31.489,613.348
4,5,10,1.230,33.003,877.371
4,5,11,1.678,33.863,678.685
4,5,12,1.911,35.153,928.944
4,5,13,2.119,36.249,924.730
4,5,14,2.169,36.836,761.264
4,5,15,1.918,37.039,523.655
4,5,16,2.343,37.011,275.291
4,5,17,2.855,36.244,64.352
4,6,7,0.480,28.719,286.600
4,6,8,1.165,30.182,521.913
4,6,9,1.217,31.630,644.356
4,6,10,1.048,32.847,749.093
4,6,11,1.491,34.314,956.762
4,6,12,1.638,35.645,939.590
4,6,13,2.076,36.597,896.857
4,6,14,2.687,37.178,750.221
4,6,15,2.900,37.229,527.676
4,6,16,3.100,36.868,277.215
4,6,17,2.667,35.932,65.287
4,7,7,0.901,28.488,262.888
4,7,8,2.211,30.118,503.136
4,7,9,2.120,31.465,590.187
4,7,10,1.886,32.831,874.406
4,7,11,1.297,34.629,935.364
4,7,12,2.017,35.577,932.145
4,7,13,1.953,36.579,856.986
4,7,14,1.810,37.624,710.734
4,7,15,1.922,37.966,495.107
4,7,16,2.654,37.678,254.281
4,7,17,4.547,35.139,56.822
4,8,7,0.012,28.860,230.396
4,8,8,1.472,30.143,449.196
4,8,9,1.343,31.201,336.619
4,8,10,1.784,32.852,691.495
4,8,11,2.244,34.739,912.324
4,8,12,1.885,35.771,856.505
4,8,13,2.376,36.473,804.060
4,8,14,2.149,37.046,637.388
4,8,15,2.114,37.465,456.860
4,8,16,4.148,35.914,185.788
4,8,17,4.451,34.244,40.293
4,9,7,3.069,29.357,264.934
4,9,8,2.131,31.477,513.775
4,9,9,1.989,33.007,733.739
4,9,10,1.899,34.373,814.649
4,9,11,2.176,35.481,964.489
4,9,12,1.813,36.199,561.949
4,9,13,2.348,36.826,620.079
4,9,14,1.996,37.794,740.711
4,9,15,2.379,37.812,460.646
4,9,16,2.627,37.519,246.087
4,9,17,3.529,36.154,37.367
4,10,7,2.419,29.705,272.909
4,10,8,2.672,31.224,477.591
4,10,9,2.263,32.129,624.910
4,10,10,2.374,33.490,717.647
4,10,11,2.352,34.754,902.326
4,10,12,2.560,35.901,951.934
4,10,13,2.218,36.652,862.480
4,10,14,2.397,37.589,738.212
4,10,15,3.133,37.327,495.138
4,10,16,3.768,36.440,235.813
4,10,17,3.637,35.024,64.489
4,11,7,0.454,28.633,266.669
4,11,8,1.778,30.252,485.360
4,11,9,1.941,31.997,617.745
4,11,10,2.381,33.567,799.999
4,11,11,1.988,35.077,937.681
4,11,12,1.686,36.468,945.293
4,11,13,2.129,37.066,866.948
4,11,14,2.324,37.481,735.497
4,11,15,1.923,37.924,521.031
4,11,16,2.741,37.811,279.387
4,11,17,3.718,36.453,67.974
4,12,7,2.255,29.711,254.694
4,12,8,2.582,31.139,552.534
4,12,9,2.274,32.631,746.431
4,12,10,2.208,34.220,908.455
4,12,11,1.916,35.669,970.894
4,12,12,2.035,36.687,922.129
4,12,13,2.183,37.326,870.452
4,12,14,2.896,37.835,726.687
4,12,15,3.130,38.131,519.085
4,12,16,3.477,37.786,275.475
4,12,17,2.917,36.542,65.323
4,13,7,0.552,28.539,231.547
4,13,8,1.949,30.479,572.448
4,13,9,1.328,32.088,499.227
4,13,10,1.706,33.425,912.512
4,13,11,1.875,34.754,664.059
4,13,12,2.440,35.738,853.275
4,13,13,2.912,36.397,878.644
4,13,14,3.272,37.020,732.116
4,13,15,3.478,37.099,525.003
4,13,16,3.526,36.937,279.223
4,13,17,3.210,35.800,66.509
4,14,7,0.686,28.458,230.635
4,14,8,1.307,30.397,509.226
4,14,9,1.690,31.923,805.748
4,14,10,2.396,33.853,932.106
4,14,11,2.029,35.151,941.700
4,14,12,2.595,36.573,949.138
4,14,13,3.102,37.170,878.120
4,14,14,3.547,37.589,733.231
4,14,15,3.780,37.412,531.355
4,14,16,3.543,36.973,281.620
4,14,17,3.278,35.979,68.412
4,15,7,0.207,28.377,221.370
4,15,8,1.430,30.327,604.878
4,15,9,1.743,31.907,790.042
4,15,10,1.670,33.959,934.133
4,15,11,1.594,35.679,979.205
4,15,12,2.197,36.574,968.554
4,15,13,2.652,37.414,893.509
4,15,14,2.012,38.279,747.385
4,15,15,2.429,38.254,538.987
4,15,16,2.711,38.100,286.500
4,15,17,3.249,36.956,69.087
4,16,7,0.986,30.014,194.861
4,16,8,1.681,31.948,559.946
4,16,9,2.368,33.789,784.153
4,16,10,2.346,34.841,908.942
4,16,11,1.602,36.004,978.271
4,16,12,1.849,37.359,963.939
4,16,13,1.662,38.154,910.733
4,16,14,1.572,38.723,653.536
4,16,15,2.699,38.516,454.175
4,16,16,4.771,33.858,251.606
4,16,17,4.011,32.725,68.225
4,17,7,1.556,30.209,265.572
4,17,8,1.144,31.837,478.119
4,17,9,1.468,33.204,635.500
4,17,10,1.841,34.812,874.634
4,17,11,2.487,35.731,984.383
4,17,12,2.359,36.608,837.152
4,17,13,2.748,36.579,488.277
4,17,14,2.670,36.854,554.892
4,17,15,2.535,36.876,432.484
4,17,16,1.425,37.047,242.502
4,17,17,3.340,36.263,57.878
4,18,7,1.814,29.551,253.614
4,18,8,1.888,31.516,549.126
4,18,9,1.135,33.319,779.364
4,18,10,1.832,34.599,934.709
4,18,11,2.472,35.978,961.515
4,18,12,2.965,36.797,722.940
4,18,13,2.918,37.582,679.933
4,18,14,3.832,37.413,611.589
4,18,15,4.115,36.613,137.327
4,18,16,3.539,34.429,101.257
4,18,17,3.455,34.498,63.472
4,19,7,3.055,30.078,305.376
4,19,8,3.210,31.659,589.958
4,19,9,3.196,33.042,773.797
4,19,10,2.732,34.354,875.078
4,19,11,2.689,35.704,987.572
4,19,12,2.156,36.175,706.235
4,19,13,2.162,36.663,521.429
4,19,14,3.292,36.513,397.918
4,19,15,2.835,35.235,94.520
4,19,16,3.974,35.222,81.525
4,19,17,4.522,34.356,30.202
4,20,7,1.628,30.217,322.078
4,20,8,2.452,31.292,455.855
4,20,9,2.486,32.478,810.043
4,20,10,2.334,33.986,928.553
4,20,11,1.848,35.013,683.399
4,20,12,1.813,36.069,795.963
4,20,13,1.724,36.898,710.260
4,20,14,2.145,36.950,425.059
4,20,15,4.963,34.500,264.043
4,20,16,3.758,31.969,90.897
4,20,17,3.771,30.260,31.241
4,21,7,1.906,27.694,139.082
4,21,8,1.666,28.679,338.574
4,21,9,1.671,29.443,444.686
4,21,10,1.843,30.283,646.108
4,21,11,1.991,31.998,680.014
4,21,12,2.437,33.014,778.295
4,21,13,2.600,34.009,624.828
4,21,14,2.609,34.115,445.084
4,21,15,1.603,34.625,277.315
4,21,16,0.884,35.256,223.340
4,21,17,0.384,35.177,63.253
4,22,7,2.048,29.780,320.758
4,22,8,1.965,31.054,574.121
4,22,9,1.446,32.899,778.603
4,22,10,1.212,33.970,907.354
4,22,11,1.747,34.905,955.622
4,22,12,1.102,36.696,782.808
4,22,13,1.548,36.932,754.049
4,22,14,2.220,37.751,620.250
4,22,15,3.724,36.952,267.206
4,22,16,6.365,32.813,132.786
4,22,17,3.711,32.225,13.920
4,23,7,1.062,29.093,230.364
4,23,8,1.460,29.844,339.374
4,23,9,1.134,30.794,673.225
4,23,10,1.665,32.652,845.865
4,23,11,1.534,34.097,742.572
4,23,12,2.198,34.101,410.702
4,23,13,2.162,34.479,452.617
4,23,14,4.549,29.075,163.911
4,23,15,2.964,27.849,192.640
4,23,16,2.514,30.006,172.010
4,23,17,2.203,30.734,33.324
4,24,7,2.088,28.735,331.836
4,24,8,1.896,30.363,552.933
4,24,9,1.410,31.853,713.562
4,24,10,1.462,32.671,673.952
4,24,11,2.406,34.117,997.978
4,24,12,2.508,35.292,1002.451
4,24,13,2.399,35.994,846.306
4,24,14,2.948,36.047,722.276
4,24,15,3.020,36.486,537.283
4,24,16,2.857,36.160,204.241
4,24,17,3.481,34.845,46.891
4,25,7,0.326,28.889,289.770
4,25,8,0.831,30.208,526.339
4,25,9,1.197,31.353,640.420
4,25,10,1.124,32.282,627.731
4,25,11,1.673,33.580,799.716
4,25,12,1.713,34.890,971.349
4,25,13,2.029,35.852,902.366
4,25,14,2.140,36.609,750.705
4,25,15,1.612,37.226,547.848
4,25,16,2.010,37.201,235.949
4,25,17,2.734,36.199,67.516
4,26,7,0.336,29.785,198.393
4,26,8,0.912,30.402,390.594
4,26,9,1.901,31.574,468.554
4,26,10,1.524,32.568,657.249
4,26,11,1.224,34.195,806.592
4,26,12,1.181,35.821,940.190
4,26,13,1.643,37.020,873.033
4,26,14,1.523,37.916,704.512
4,26,15,1.332,38.014,480.880
4,26,16,1.278,38.208,251.148
4,26,17,3.089,36.994,56.338
4,27,7,1.468,30.430,294.255
4,27,8,2.700,31.982,590.395
4,27,9,2.326,33.131,705.903
4,27,10,1.794,34.473,834.103
4,27,11,1.708,35.545,872.499
4,27,12,2.189,36.927,849.185
4,27,13,2.084,37.203,770.292
4,27,14,1.666,37.534,534.949
4,27,15,2.022,37.545,372.901
4,27,16,3.058,37.126,187.683
4,27,17,3.295,36.212,46.245
4,28,7,1.533,29.837,274.107
4,28,8,1.840,31.403,471.568
4,28,9,1.797,32.894,735.314
4,28,10,1.441,34.183,779.797
4,28,11,1.613,35.396,888.839
4,28,12,1.591,36.373,810.819
4,28,13,1.534,36.754,626.623
4,28,14,1.576,36.968,409.802
4,28,15,1.387,37.026,373.867
4,28,16,2.020,36.766,186.223
4,28,17,2.029,36.025,44.664
4,29,7,0.319,30.314,177.916
4,29,8,1.182,30.932,253.231
4,29,9,2.121,32.028,445.827
4,29,10,1.712,32.665,409.837
4,29,11,1.012,33.485,497.538
4,29,12,1.405,35.405,904.860
4,29,13,1.754,36.031,632.900
4,29,14,1.974,36.210,505.907
4,29,15,1.553,36.328,253.536
4,29,16,0.838,36.544,207.268
4,29,17,0.396,36.244,47.673
4,30,7,3.536,30.741,283.559
4,30,8,4.318,32.172,374.333
4,30,9,5.083,33.422,623.434
4,30,10,4.767,34.655,822.737
4,30,11,4.925,35.900,822.716
4,30,12,4.199,36.565,632.924
4,30,13,3.770,37.469,494.384
4,30,14,3.639,38.594,514.727
4,30,15,3.201,38.075,269.473
4,30,16,2.530,37.616,136.818
4,30,17,2.109,36.835,32.035
5,1,7,4.902,29.516,181.236
5,1,8,3.948,27.774,76.271
5,1,9,0.000,0.000,0.000
5,1,10,0.000,0.000,0.000
5,1,11,0.000,0.000,0.000
5,1,12,0.000,0.000,0.000
5,1,13,0.000,0.000,0.000
5,1,14,0.000,0.000,0.000
5,1,15,0.000,0.000,0.000
5,1,16,0.000,0.000,0.000
5,1,17,2.363,35.101,-2.008
5,2,7,4.362,30.410,196.955
5,2,8,4.468,31.746,366.726
5,2,9,4.103,33.521,620.676
5,2,10,4.675,35.249,809.695
5,2,11,4.269,36.783,855.706
5,2,12,3.965,37.900,791.477
5,2,13,4.153,38.711,634.163
5,2,14,3.606,39.352,549.023
5,2,15,3.289,39.827,416.953
5,2,16,2.971,39.596,209.766
5,2,17,2.917,38.479,55.590
5,3,7,4.921,29.616,329.273
5,3,8,5.734,31.329,564.473
5,3,9,5.155,33.360,760.784
5,3,10,5.007,35.277,887.347
5,3,11,4.193,37.280,936.860
5,3,12,3.959,38.399,931.605
5,3,13,3.117,39.145,833.781
5,3,14,2.923,39.648,701.792
5,3,15,2.712,40.030,491.044
5,3,16,3.014,38.896,249.482
5,3,17,5.011,35.856,61.913
5,4,7,4.623,29.648,215.217
5,4,8,4.975,30.747,409.770
5,4,9,5.164,32.819,746.415
5,4,10,4.959,34.490,897.577
5,4,11,4.296,35.635,840.748
5,4,12,3.634,37.268,886.219
5,4,13,2.898,38.356,809.180
5,4,14,2.537,38.836,606.384
5,4,15,1.726,39.117,453.881
5,4,16,1.653,38.935,219.186
5,4,17,2.100,37.692,52.799
5,5,7,3.849,30.038,304.838
5,5,8,4.438,31.776,539.302
5,5,9,4.020,33.390,728.848
5,5,10,3.442,35.155,860.480
5,5,11,2.245,37.057,894.304
5,5,12,1.580,38.115,887.917
5,5,13,1.375,39.463,805.405
5,5,14,1.381,40.044,663.576
5,5,15,1.485,39.919,468.190
5,5,16,1.426,40.038,234.635
5,5,17,4.441,37.219,46.679
5,6,7,3.566,30.585,283.176
5,6,8,3.460,32.221,537.366
5,6,9,2.954,33.816,732.874
5,6,10,2.106,35.241,856.526
5,6,11,1.515,36.859,912.494
5,6,12,1.828,38.159,895.002
5,6,13,1.572,39.347,807.352
5,6,14,1.877,39.710,665.293
5,6,15,1.563,39.931,461.052
5,6,16,3.608,38.693,234.277
5,6,17,4.548,36.400,47.612
5,7,7,3.244,30.892,272.615
5,7,8,4.892,32.315,533.500
5,7,9,4.256,33.851,644.447
5,7,10,4.550,35.466,873.187
5,7,11,3.728,36.677,850.320
5,7,12,3.413,38.167,854.104
5,7,13,2.404,39.054,731.316
5,7,14,2.716,39.544,596.754
5,7,15,2.881,39.683,413.956
5,7,16,2.536,38.684,197.695
5,7,17,4.151,35.621,2.887
5,8,7,4.371,30.256,179.527
5,8,8,4.495,30.627,275.414
5,8,9,5.485,32.414,691.724
5,8,10,5.267,33.596,848.566
5,8,11,4.949,34.839,905.489
5,8,12,5.164,35.813,769.347
5,8,13,4.618,36.109,370.685
5,8,14,3.856,36.483,370.916
5,8,15,3.128,36.545,287.755
5,8,16,3.433,36.442,225.656
5,8,17,3.020,36.052,50.170
5,9,7,4.211,27.690,265.947
5,9,8,4.863,29.427,541.005
5,9,9,5.371,31.190,732.017
5,9,10,5.709,32.629,858.552
5,9,11,5.097,34.498,907.069
5,9,12,4.441,35.735,892.307
5,9,13,4.230,36.908,815.182
5,9,14,3.635,37.657,668.648
5,9,15,2.699,38.127,462.778
5,9,16,1.730,38.148,258.928
5,9,17,1.512,37.429,64.806
5,10,7,3.314,29.857,235.673
5,10,8,3.372,31.313,357.856
5,10,9,3.128,32.464,627.582
5,10,10,3.520,33.196,843.991
5,10,11,3.566,34.519,904.827
5,10,12,2.745,35.972,894.082
5,10,13,2.108,37.397,818.026
5,10,14,1.675,38.388,671.892
5,10,15,1.653,39.073,511.323
5,10,16,3.765,36.178,318.458
5,10,17,3.929,35.091,66.022
5,11,7,1.855,30.122,269.802
5,11,8,1.261,31.530,530.164
5,11,9,1.369,33.098,725.835
5,11,10,1.527,34.430,846.611
5,11,11,1.469,36.201,827.334
5,11,12,1.794,37.503,865.093
5,11,13,1.350,38.010,622.749
5,11,14,1.566,38.825,536.579
5,11,15,1.848,39.377,427.403
5,11,16,3.762,37.995,212.944
5,11,17,4.469,36.022,36.989
5,12,7,2.980,30.667,279.894
5,12,8,3.832,32.099,547.130
5,12,9,3.119,33.676,739.993
5,12,10,2.920,34.956,865.165
5,12,11,2.241,36.104,915.787
5,12,12,1.888,37.420,839.352
5,12,13,1.787,38.561,741.261
5,12,14,2.148,39.212,686.532
5,12,15,1.254,39.709,485.528
5,12,16,4.038,37.944,240.181
5,12,17,4.597,35.480,12.069
5,13,7,3.131,30.204,290.813
5,13,8,3.064,31.648,553.311
5,13,9,2.886,33.158,745.504
5,13,10,2.562,34.530,868.761
5,13,11,2.403,35.929,930.900
5,13,12,2.761,36.882,922.472
5,13,13,2.040,38.081,849.493
5,13,14,1.604,39.183,698.408
5,13,15,1.393,39.641,493.307
5,13,16,0.757,39.598,256.222
5,13,17,3.481,37.071,58.032
5,14,7,4.495,30.099,267.100
5,14,8,5.027,31.700,549.349
5,14,9,4.827,33.285,741.181
5,14,10,4.181,34.928,867.235
5,14,11,3.750,36.313,919.606
5,14,12,3.366,37.494,901.425
5,14,13,2.984,38.434,829.131
5,14,14,2.901,38.997,665.476
5,14,15,2.795,39.253,473.173
5,14,16,2.563,39.222,250.136
5,14,17,1.810,38.283,56.210
5,15,7,3.764,30.169,284.226
5,15,8,4.292,31.499,541.807
5,15,9,3.824,32.866,726.013
5,15,10,3.913,34.450,856.439
5,15,11,3.777,35.641,914.887
5,15,12,3.427,36.900,861.764
5,15,13,3.052,37.904,811.489
5,15,14,2.653,38.323,606.298
5,15,15,2.017,38.907,482.253
5,15,16,1.128,39.106,244.309
5,15,17,1.397,38.301,48.056
5,16,7,2.596,29.482,285.879
5,16,8,3.100,31.043,556.042
5,16,9,2.867,32.793,744.284
5,16,10,2.906,33.950,868.595
5,16,11,2.329,35.540,923.977
5,16,12,2.267,36.542,912.263
5,16,13,2.008,37.643,832.930
5,16,14,2.151,38.300,670.891
5,16,15,1.749,38.880,451.095
5,16,16,1.448,39.115,263.098
5,16,17,0.597,38.768,63.344
5,17,7,2.685,30.571,312.231
5,17,8,2.810,31.689,538.522
5,17,9,2.336,33.300,731.397
5,17,10,2.152,34.777,860.024
5,17,11,1.885,36.460,926.071
5,17,12,2.375,37.321,918.553
5,17,13,1.907,38.061,758.453
5,17,14,1.624,38.676,672.429
5,17,15,1.665,39.239,497.294
5,17,16,0.800,39.397,225.426
5,17,17,5.220,35.589,46.696
5,18,7,3.569,29.312,344.598
5,18,8,3.379,30.866,573.513
5,18,9,2.650,32.666,747.190
5,18,10,2.687,34.217,879.200
5,18,11,2.138,35.653,937.564
5,18,12,1.560,37.034,920.789
5,18,13,1.755,38.289,840.509
5,18,14,2.459,38.649,592.809
5,18,15,1.764,39.012,479.526
5,18,16,2.827,38.588,247.310
5,18,17,4.374,36.151,55.955
5,19,7,1.518,30.502,352.353
5,19,8,2.264,31.468,478.660
5,19,9,1.687,32.333,570.185
5,19,10,1.677,34.654,889.705
5,19,11,1.189,36.204,940.209
5,19,12,1.762,37.622,829.344
5,19,13,1.694,38.646,838.803
5,19,14,2.144,39.507,643.301
5,19,15,3.150,39.761,471.461
5,19,16,4.666,38.305,257.128
5,19,17,5.083,35.838,61.495
5,20,7,1.962,29.866,340.604
5,20,8,1.876,31.310,571.804
5,20,9,1.863,32.762,757.102
5,20,10,1.821,34.505,883.784
5,20,11,2.176,35.962,934.906
5,20,12,1.820,37.583,899.711
5,20,13,2.141,38.451,835.732
5,20,14,2.220,39.077,710.017
5,20,15,3.090,39.568,449.868
5,20,16,3.883,38.100,262.844
5,20,17,4.485,35.839,64.075
5,21,7,3.070,29.804,336.440
5,21,8,2.136,31.330,566.120
5,21,9,2.165,32.838,753.480
5,21,10,2.146,34.698,889.559
5,21,11,1.976,36.243,934.036
5,21,12,2.020,37.536,912.214
5,21,13,1.711,38.355,853.983
5,21,14,1.865,38.942,706.283
5,21,15,1.612,39.237,409.044
5,21,16,4.266,37.574,212.572
5,21,17,4.411,35.841,58.234
5,22,7,2.079,30.093,266.830
5,22,8,1.172,31.518,440.620
5,22,9,1.255,32.727,467.581
5,22,10,1.047,34.373,781.272
5,22,11,1.883,35.696,780.351
5,22,12,1.411,37.346,811.786
5,22,13,2.148,37.798,758.668
5,22,14,1.869,38.692,662.648
